15 6056 20258
0 29 0.00186269 -0.161849
1 29 0.0232562 -0.200566
0 30 -0.118348 -0.160831
1 30 -0.0949174 -0.208717
0 31 0.0314061 -0.15268
1 31 0.0517809 -0.191396
0 32 -0.0755614 -0.14351
1 32 -0.0531492 -0.18834
0 33 -0.046018 -0.137397
1 33 -0.0246245 -0.180189
0 34 -0.0470367 -0.116001
1 34 -0.0256432 -0.159812
0 35 -0.022587 -0.110906
1 35 -0.00221227 -0.153699
0 36 0.320728 -0.103774
1 36 0.337028 -0.135359
0 37 -0.0582429 -0.0986801
1 37 -0.0378681 -0.145548
0 38 -0.0572241 -0.0966423
1 38 -0.0368494 -0.14351
0 39 -0.00832469 -0.0895103
1 39 0.0110313 -0.133321
0 40 0.0792868 -0.0864537
1 40 0.0953829 -0.13108
0 41 -0.0388868 -0.0783028
1 41 -0.0185121 -0.123133
0 42 0.00288143 -0.0783028
1 42 0.0232562 -0.120076
0 43 -0.167248 -0.0762651
1 43 -0.141779 -0.119057
0 44 0.00186269 -0.0742274
1 44 0.0202 -0.118038
0 45 0.0334436 -0.0721897
1 45 0.0517809 -0.112944
0 46 -0.142798 -0.0711708
1 46 -0.118348 -0.112944
0 47 -0.217166 -0.0650576
1 47 -0.18966 -0.10785
0 48 0.31054 -0.062001
1 48 0.32684 -0.0925669
0 49 0.0517809 -0.0589445
1 49 0.0701181 -0.100718
0 50 0.303409 -0.0579256
1 50 0.319709 -0.0905292
0 51 0.313597 -0.0538501
1 51 0.328878 -0.0864537
0 52 0.314615 -0.0487558
1 52 0.329896 -0.0813594
0 53 -0.0704677 -0.0436615
1 53 -0.0490742 -0.084416
0 54 0.119018 -0.0416238
1 54 0.134299 -0.0854349
0 55 -0.120386 -0.0406049
1 55 -0.0969549 -0.084416
0 54 0.119018 -0.0395861
0 56 -0.116311 -0.0375484
1 56 -0.09288 -0.0813594
0 57 -0.108161 -0.0344918
1 57 -0.0867675 -0.0803406
0 58 0.325821 -0.0283786
1 58 0.340084 -0.0640388
0 59 0.328878 -0.0232843
1 59 0.342121 -0.0589445
0 60 0.315634 0.00218725
1 60 0.328878 -0.0365295
0 61 -0.0541679 0.011357
1 61 -0.0327744 -0.0243032
0 62 0.134299 0.018489
1 62 0.148683 -0.0243194
0 63 0.168936 0.018489
1 63 0.185236 -0.0171711
0 64 -0.0826926 0.0195079
1 64 -0.0623178 -0.0210428
0 65 -0.0674115 0.0195079
1 65 -0.046018 -0.0171711
0 66 0.250435 0.0256211
1 66 0.266735 -0.0069825
0 67 0.260622 0.0256211
1 67 0.275903 -0.00596364
0 68 0.255528 0.0347908
1 68 0.271828 0.00218725
0 69 -0.0837113 0.0378474
1 69 -0.065374 -0.0141145
0 70 0.26266 0.0419229
1 70 0.276922 0.00728156
0 71 0.286091 0.0510926
1 71 0.298315 0.0123759
0 72 0.264697 0.0521115
1 72 0.278959 0.0154325
0 72 0.266735 0.0541492
0 73 0.275903 0.0541492
1 73 0.289147 0.0154325
0 74 0.264697 0.0561869
1 74 0.278959 0.0195079
0 75 0.176067 0.063319
1 75 0.192367 0.0246022
0 76 0.292203 0.0643378
1 76 0.304428 0.0256211
0 77 0.284053 0.0724887
1 77 0.296278 0.0327531
0 78 0.275903 0.0745264
1 78 0.288128 0.0358097
0 79 0.265716 0.0898094
1 79 0.275903 0.048036
0 80 0.275903 0.0898094
1 80 0.287109 0.0490549
0 81 0.272847 0.0949037
1 81 0.284053 0.0500738
0 82 0.276922 0.0949037
1 82 0.288128 0.0541492
0 83 -0.0276807 0.105092
1 83 -0.0103622 0.0541492
0 84 -0.0317557 0.106111
1 84 -0.0164746 0.0541492
0 85 -0.0236058 0.106111
1 85 -0.00832469 0.0551681
0 86 -0.026662 0.108149
1 86 -0.0123996 0.0561869
0 87 -0.0297182 0.110187
1 87 -0.0144371 0.0592435
0 88 -0.0348119 0.111205
1 88 -0.0195308 0.0584284
0 89 -0.0205496 0.115281
1 89 -0.00628722 0.0623001
0 90 0.228023 0.127507
1 90 0.237191 0.0796207
0 91 0.232098 0.131583
1 91 0.241266 0.0836962
0 92 0.31869 0.131583
1 92 0.324803 0.0816585
0 93 0.322765 0.13362
1 93 0.329896 0.0836962
0 94 0.0568745 0.139734
1 94 0.0690994 0.0857339
0 95 -0.065374 0.143809
1 95 -0.0488705 0.0963301
0 96 0.233116 0.145847
1 96 0.242285 0.0969414
0 97 -0.0704677 0.147884
1 97 -0.0521304 0.103055
0 98 0.0110313 0.148903
1 98 0.0244787 0.0938848
0 99 -0.0307369 0.15196
1 99 -0.0158633 0.099998
0 100 -0.026662 0.15196
1 100 -0.0121959 0.099998
0 101 0.346196 0.152979
1 101 0.352309 0.102036
0 102 0.0191812 0.157054
1 102 0.0314061 0.102036
0 103 0.0222374 0.157054
1 103 0.0342586 0.102443
0 104 -0.0602803 0.158073
1 104 -0.0429618 0.112224
0 105 0.222929 0.158073
1 105 0.231079 0.109779
0 106 0.241266 0.159092
1 106 0.251861 0.113447
0 107 -0.0562054 0.162149
1 107 -0.0390905 0.117115
0 108 -0.0714865 0.164186
1 108 -0.0525773 0.129182
0 109 0.0477059 0.166224
1 109 0.058912 0.111205
0 110 0.0538183 0.166224
1 110 0.0650245 0.111205
0 111 0.25451 0.167243
1 111 0.265716 0.126488
0 112 0.217835 0.170299
1 112 0.227411 0.122005
0 113 0.0477059 0.171318
1 113 0.058912 0.117319
0 114 -0.0643553 0.172337
1 114 -0.046018 0.128526
0 115 0.0548371 0.172337
1 115 0.0660432 0.118337
0 116 0.365552 0.172337
1 116 0.370646 0.120375
0 117 -0.0704677 0.174375
1 117 -0.0525379 0.130564
0 118 -0.0612991 0.175394
1 118 -0.0439805 0.130564
0 119 -0.0612991 0.181507
1 119 -0.0439805 0.136677
0 120 0.338046 0.185582
1 120 0.34314 0.132602
0 121 -0.0623178 0.186601
1 121 -0.0449993 0.14279
0 122 -0.0592616 0.189658
1 122 -0.0419431 0.145847
0 123 0.0568745 0.190677
1 123 0.0680807 0.137696
0 124 0.216816 0.190677
1 124 0.227004 0.144828
0 125 -0.0541679 0.191696
1 125 -0.0366456 0.148903
0 126 0.216816 0.192714
1 126 0.227004 0.147884
0 127 -0.0582429 0.193733
1 127 -0.0419431 0.148903
0 128 -0.0531492 0.195771
1 128 -0.0368494 0.150941
0 129 -0.0551866 0.19679
1 129 -0.0378681 0.153998
0 130 -0.0511117 0.19679
1 130 -0.0337931 0.152979
0 131 0.384908 0.19679
1 131 0.388983 0.143809
0 132 0.199498 0.20596
1 132 0.208667 0.16113
0 133 0.0762306 0.206978
1 133 0.0874367 0.155017
0 134 0.239229 0.206978
1 134 0.250639 0.167243
0 135 0.0507621 0.207997
1 135 0.0619682 0.156035
0 132 0.199498 0.207997
0 136 0.058912 0.209016
1 136 0.0697107 0.157462
0 137 0.211723 0.209016
1 137 0.222521 0.162352
0 138 0.233116 0.211054
1 138 0.243304 0.170911
0 139 0.240247 0.211054
1 139 0.251454 0.171318
0 140 0.365552 0.211054
1 140 0.367997 0.155017
0 141 0.0263124 0.213092
1 141 0.0385373 0.162149
0 142 0.0558558 0.226337
1 142 0.0670619 0.174375
0 143 0.0578933 0.230412
1 143 0.0690994 0.180488
0 144 -0.0429618 0.231431
1 144 -0.026662 0.188639
0 145 0.0599308 0.23245
1 145 0.0711369 0.181507
0 146 -0.0409243 0.235507
1 146 -0.0256432 0.192918
0 147 0.175048 0.236525
1 147 0.184624 0.18925
0 148 0.196442 0.248752
1 148 0.205407 0.205145
0 149 -0.0419431 0.249771
1 149 -0.0256432 0.209016
0 150 -0.00526848 0.25079
1 150 0.0085864 0.205145
0 151 0.196442 0.255884
1 151 0.206629 0.213092
0 152 0.192367 0.256903
1 152 0.202554 0.214111
0 153 -0.0337931 0.259959
1 153 -0.0174933 0.218186
0 154 0.058912 0.259959
1 154 0.0701181 0.211054
0 155 0.186254 0.259959
1 155 0.19746 0.216148
0 156 0.18931 0.259959
1 156 0.199294 0.216148
0 157 -0.0327744 0.261997
1 157 -0.0174933 0.220224
0 158 -0.0276807 0.265054
1 158 -0.0121959 0.223484
0 159 0.0599308 0.266072
1 159 0.0709332 0.217371
0 160 0.368608 0.270148
1 160 0.373702 0.219205
0 161 0.37574 0.270148
1 161 0.380833 0.219205
0 162 0.204592 0.273204
1 162 0.216409 0.233265
0 163 -0.00832469 0.275242
1 163 0.00593764 0.231431
0 164 0.00390016 0.279318
1 164 0.0171438 0.235507
0 165 0.182179 0.284412
1 165 0.192367 0.243658
0 166 0.0640057 0.293582
1 166 0.0746006 0.246714
0 167 0.0660432 0.317016
1 167 0.0772493 0.272186
0 0 -0.0806551 -0.315698
0 168 -0.261583 -0.314475
1 168 -0.227353 -0.35849
0 169 -0.0757651 -0.301026
1 169 -0.0464255 -0.329147
0 169 -0.0745426 -0.298581
0 170 -0.253026 -0.297358
1 170 -0.219529 -0.342107
0 3 -0.240801 -0.297358
0 171 -0.0843225 -0.292468
1 171 -0.0562054 -0.323033
0 172 -0.221241 -0.282687
1 172 -0.189456 -0.326701
0 173 -0.240801 -0.280241
1 173 -0.210728 -0.327435
0 6 -0.235911 -0.280241
0 174 -0.227353 -0.277796
1 174 -0.195569 -0.324256
0 175 -0.222463 -0.277796
1 175 -0.190679 -0.323033
0 176 -0.240801 -0.276573
1 176 -0.209016 -0.32283
0 177 -0.212684 -0.27046
1 177 -0.182121 -0.315698
0 178 -0.204126 -0.268015
1 178 -0.173564 -0.31203
0 179 -0.199236 -0.26557
1 179 -0.169897 -0.309584
0 180 -0.047648 -0.26557
1 180 -0.0219757 -0.297358
0 181 -0.224908 -0.264347
1 181 -0.195569 -0.310807
0 182 -0.210239 -0.252121
1 182 -0.180899 -0.298581
0 183 -0.0170858 -0.252121
1 183 0.0073639 -0.283909
0 184 -0.212684 -0.249675
1 184 -0.184566 -0.297358
0 14 -0.190679 -0.246007
0 185 -0.174786 -0.246007
1 185 -0.146669 -0.290022
0 186 -0.0342006 -0.246007
1 186 -0.00852839 -0.279019
0 187 -0.0317557 -0.243562
1 187 -0.00730596 -0.276573
0 188 -0.180899 -0.236226
1 188 -0.154004 -0.282687
0 189 0.00247397 -0.230113
1 189 0.0254567 -0.26288
0 190 -0.191901 -0.226445
1 190 -0.165251 -0.27315
0 191 -0.180899 -0.225223
1 191 -0.154004 -0.272905
0 192 -0.185789 -0.224
1 192 -0.158894 -0.271683
0 193 -0.190679 -0.221555
1 193 -0.162154 -0.267811
0 194 0.0159213 -0.215442
1 194 0.0386595 -0.248208
0 195 0.00247397 -0.197102
1 195 0.0244787 -0.232559
0 196 -0.0134184 -0.186098
1 196 0.0085864 -0.224
0 197 0.12839 -0.184876
1 197 0.147542 -0.224
0 24 -0.145447 -0.183653
0 198 -0.0121959 -0.181208
1 198 0.00980889 -0.21911
0 199 -0.118552 -0.161646
1 199 -0.0953249 -0.209328
0 200 0.00247397 -0.157978
1 200 0.0232562 -0.197102
0 201 -0.0941024 -0.138416
1 201 -0.0720977 -0.186098
0 202 -0.0464255 -0.137193
1 202 -0.0244207 -0.179985
0 38 -0.0574278 -0.0968461
0 203 -0.0170858 -0.0968461
1 203 0.00247397 -0.140861
0 204 -0.0219757 -0.0944008
1 204 -0.00241596 -0.138416
0 205 -0.0183083 -0.0907329
1 205 0.00125147 -0.13597
0 206 -0.00852839 -0.0895103
1 206 0.0110313 -0.133525
0 40 0.0794905 -0.0846198
0 207 -0.187011 -0.0785066
1 207 -0.160117 -0.120076
0 208 0.00369647 -0.0785066
1 208 0.0232562 -0.121299
0 209 0.00125147 -0.0748387
1 209 0.0195888 -0.118854
0 210 -0.146669 -0.0711708
1 210 -0.12222 -0.113963
0 211 0.299538 -0.0687255
1 211 0.31543 -0.100514
0 212 -0.118552 -0.0650576
1 212 -0.0941024 -0.106627
0 213 0.0525959 -0.0589445
1 213 0.0711369 -0.0986801
0 214 0.303205 -0.0577218
1 214 0.319098 -0.0907329
0 215 0.299538 -0.0430502
1 215 0.31543 -0.0748387
0 216 0.11861 -0.0418276
1 216 0.134502 -0.0858424
0 217 -0.116107 -0.0381597
1 217 -0.0928799 -0.0821745
0 57 -0.109995 -0.0357144
0 218 -0.124665 -0.0344918
1 218 -0.101437 -0.077284
0 219 0.32521 -0.0283786
1 219 0.33988 -0.063835
0 220 -0.100215 -0.0247107
1 220 -0.0786176 -0.0701519
0 221 0.328878 -0.023488
1 221 0.342325 -0.0589445
0 222 0.0085864 -0.0173749
1 222 0.0303874 -0.0497747
0 223 -0.0953249 -0.0161522
1 223 -0.0742982 -0.0574773
0 224 -0.0757651 -0.00148063
1 224 -0.0537604 -0.0398714
0 225 0.00369647 -0.000258011
1 225 0.0236964 -0.0419253
0 226 -0.0782101 0.0034099
1 226 -0.0562054 -0.0344918
0 227 -0.0818776 0.00830045
1 227 -0.0598728 -0.0320465
0 228 0.309318 0.00952307
1 228 0.323254 -0.0296012
0 229 0.257973 0.0119683
1 229 0.273377 -0.0193311
0 62 0.13328 0.0144136
0 230 0.242081 0.0156362
1 230 0.258707 -0.0149296
0 63 0.168732 0.0180815
0 66 0.249416 0.0254173
0 231 0.260418 0.0254173
1 231 0.276311 -0.00637118
0 232 0.255529 0.0339758
1 232 0.271421 0.000964636
0 232 0.257973 0.036421
0 69 -0.0843225 0.0376437
0 233 0.283646 0.0413116
1 233 0.295871 0.00218728
0 234 0.272643 0.0462021
1 234 0.287109 0.011357
0 235 0.262863 0.0486474
1 235 0.277941 0.0123759
0 236 0.272643 0.04987
1 236 0.287109 0.0144136
0 72 0.264086 0.0523153
0 237 0.277533 0.0572058
1 237 0.289758 0.0193041
0 238 0.283646 0.0718774
1 238 0.295871 0.0327531
0 78 0.275088 0.0743227
0 239 0.275088 0.0792132
1 239 0.287313 0.0400889
0 240 0.234746 0.0804359
1 240 0.245749 0.036421
0 241 0.238414 0.0828811
1 241 0.248194 0.0376437
0 242 0.292203 0.0828811
1 242 0.303205 0.0437568
0 243 0.271421 0.0841038
1 243 0.283646 0.0449795
0 244 0.262863 0.086549
1 244 0.274885 0.0449794
0 245 0.276311 0.0902169
1 245 0.287313 0.0486474
0 246 0.0953829 0.0938848
1 246 0.102718 0.0286777
0 247 0.0953829 0.0975528
1 247 0.103736 0.033772
0 248 0.114943 0.108556
1 248 0.121055 0.0425342
0 249 -0.0244207 0.109779
1 249 -0.00975089 0.0584284
0 250 0.155285 0.109779
1 250 0.16482 0.0584284
0 88 -0.0342006 0.111002
0 251 0.171177 0.113447
1 251 0.179734 0.0608737
0 89 -0.0207532 0.11467
0 252 0.16751 0.11467
1 252 0.178023 0.0642971
0 253 -0.0378681 0.124451
1 253 -0.0231982 0.0706548
0 254 0.169954 0.128119
1 254 0.178512 0.0743227
0 255 -0.0647628 0.129341
1 255 -0.047648 0.0779906
0 256 0.180957 0.130564
1 256 0.189514 0.0779906
0 257 0.232301 0.130564
1 257 0.240859 0.0828811
0 92 0.317875 0.130564
0 258 0.0550408 0.136677
1 258 0.0670619 0.0836962
0 259 0.0489284 0.139122
1 259 0.0609495 0.0847151
0 94 0.0574858 0.139122
0 260 0.233524 0.145235
1 260 0.242081 0.0963301
0 261 -0.0623178 0.147681
1 261 -0.0449585 0.100976
0 262 0.33988 0.147681
1 262 0.345992 0.0963301
0 263 -0.0354231 0.150126
1 263 -0.0207532 0.0975528
0 264 -0.0684302 0.151349
1 264 -0.050093 0.107334
0 265 -0.0305332 0.151349
1 265 -0.0156188 0.099509
0 100 -0.0268657 0.151349
0 266 -0.0647628 0.152571
1 266 -0.0464255 0.109779
0 267 -0.0231982 0.152571
1 267 -0.00852839 0.101221
0 268 -0.0610953 0.157462
1 268 -0.042758 0.112224
0 269 0.00980889 0.158684
1 269 0.0220338 0.104889
0 270 0.240859 0.158684
1 270 0.249905 0.114181
0 271 0.0122538 0.159907
1 271 0.0244787 0.104889
0 272 0.206629 0.16113
1 272 0.216164 0.111246
0 273 0.198072 0.163575
1 273 0.207363 0.114181
0 274 0.0477059 0.16602
1 274 0.0587083 0.111002
0 275 0.0538183 0.16602
1 275 0.0648208 0.111002
0 276 0.224966 0.167243
1 276 0.235235 0.120049
0 113 0.0464835 0.169688
0 277 0.0513734 0.169688
1 277 0.0623758 0.115892
0 278 0.250639 0.169688
1 278 0.261641 0.128119
0 279 0.216409 0.170911
1 279 0.226433 0.122984
0 280 -0.0647628 0.172133
1 280 -0.0464255 0.128119
0 281 0.0550408 0.172133
1 281 0.0665322 0.117115
0 282 0.217631 0.173356
1 282 0.226433 0.127385
0 283 -0.0610953 0.175801
1 283 -0.0439805 0.131786
0 284 -0.0610953 0.180692
1 284 -0.0439805 0.135454
0 285 -0.0623178 0.185582
1 285 -0.045203 0.14279
0 286 0.341103 0.188028
1 286 0.345992 0.134232
0 287 0.0562633 0.190473
1 287 0.0679992 0.136188
0 125 -0.0537604 0.191696
0 288 0.382667 0.192918
1 288 0.387557 0.140345
0 289 -0.0586503 0.194141
1 289 -0.0415355 0.150126
0 290 -0.0513154 0.196586
1 290 -0.0342006 0.152571
0 291 0.385112 0.196586
1 291 0.388779 0.144013
0 292 -0.0549829 0.199031
1 292 -0.0390905 0.155017
0 293 -0.050093 0.200254
1 293 -0.0329781 0.157462
0 294 -0.0513154 0.203922
1 294 -0.0342006 0.16113
0 295 0.242081 0.203922
1 295 0.254306 0.164064
0 296 0.0770456 0.206367
1 296 0.0868255 0.153794
0 135 0.0501509 0.20759
0 297 0.107608 0.20759
1 297 0.110053 0.130564
0 298 0.199294 0.20759
1 298 0.209074 0.16113
0 299 0.238414 0.20759
1 299 0.249905 0.168466
0 300 0.232301 0.210035
1 300 0.243744 0.171106
0 140 0.36433 0.210035
0 301 0.207852 0.211258
1 301 0.217631 0.166998
0 302 0.211519 0.211258
1 302 0.222032 0.165531
0 303 0.0269237 0.21248
1 303 0.0391485 0.16113
0 140 0.366775 0.213703
0 304 0.231079 0.217371
1 304 0.24257 0.177268
0 305 0.0525959 0.225929
1 305 0.0635983 0.175801
0 306 -0.0439805 0.23082
1 306 -0.0268657 0.188028
0 307 0.0599308 0.232043
1 307 0.0709332 0.180692
0 308 0.0550408 0.247937
1 308 0.0660432 0.197809
0 309 -0.00975089 0.250382
1 309 0.0049189 0.205145
0 310 0.193182 0.255273
1 310 0.202962 0.21248
0 311 -0.0329781 0.261386
1 311 -0.0170858 0.218594
0 312 0.0635983 0.261386
1 312 0.0746006 0.21248
0 313 -0.0280882 0.263831
1 313 -0.0126849 0.22275
0 159 0.0599308 0.265054
0 314 -0.0280882 0.268722
1 314 -0.0126849 0.227152
0 315 0.36922 0.268722
1 315 0.373132 0.218349
0 316 0.377777 0.271167
1 316 0.382667 0.219816
0 317 0.405894 0.273612
1 317 0.409562 0.221039
0 318 0.190737 0.279725
1 318 0.201495 0.240356
0 319 0.178512 0.284616
1 319 0.189759 0.241824
0 320 0.178512 0.288284
1 320 0.188292 0.247692
0 166 0.0635983 0.293174
0 321 0.183402 0.302955
1 321 0.19416 0.265298
0 322 0.0085864 0.307846
1 322 0.0220338 0.265054
0 323 0.0146988 0.311514
1 323 0.0269237 0.266765
0 167 0.0660432 0.316404
0 324 0.0672657 0.320072
1 324 0.078268 0.276057
0 325 -0.240067 -0.298092
1 325 -0.209016 -0.341373
0 326 -0.240067 -0.280486
1 326 -0.209016 -0.325886
0 327 -0.226864 -0.277551
1 327 -0.196058 -0.324501
0 328 -0.220996 -0.277551
1 328 -0.19019 -0.323033
0 329 -0.240067 -0.276084
1 329 -0.209261 -0.323033
0 330 -0.212195 -0.270216
1 330 -0.182855 -0.315698
0 331 -0.0508264 -0.268748
1 331 -0.0229538 -0.298092
0 332 -0.213662 -0.251143
1 332 -0.184566 -0.297358
0 183 -0.0170858 -0.251143
0 333 -0.219529 -0.249675
1 333 -0.190679 -0.297358
0 334 -0.191657 -0.246741
1 334 -0.162317 -0.292223
0 185 -0.17552 -0.246741
0 335 -0.169652 -0.235004
1 335 -0.143002 -0.280241
0 336 -0.166718 -0.235004
1 336 -0.138845 -0.279019
0 190 -0.193124 -0.226201
0 191 -0.181388 -0.226201
0 192 -0.185789 -0.224734
0 337 -0.16085 -0.217398
1 337 -0.134444 -0.264347
0 338 0.0151878 -0.215931
1 338 0.0377794 -0.249675
0 339 -0.156449 -0.214464
1 339 -0.130044 -0.259946
0 340 0.141348 -0.210062
1 340 0.161886 -0.248208
0 341 -0.168185 -0.205661
1 341 -0.141779 -0.25261
0 342 0.00345192 -0.196858
1 342 0.0254567 -0.232069
0 24 -0.144713 -0.183653
0 343 0.00345192 -0.157244
1 343 0.0239897 -0.196858
0 344 0.145749 -0.135237
1 344 0.162766 -0.177491
0 345 -0.0464255 -0.116164
1 345 -0.0258877 -0.160179
0 346 0.0694662 -0.113229
1 346 0.0900039 -0.146974
0 347 0.0738672 -0.0985578
1 347 0.0892705 -0.146974
0 203 -0.0170858 -0.0970906
0 348 -0.0214868 -0.0941563
1 348 -0.00241596 -0.139638
0 205 -0.0185528 -0.091222
0 349 0.148683 -0.091222
1 349 0.166287 -0.126434
0 350 -0.0082839 -0.0897548
1 350 0.0107868 -0.13377
0 351 -0.187256 -0.0780176
1 351 -0.16085 -0.120565
0 208 0.00345192 -0.0780176
0 352 -0.0376235 -0.0765504
1 352 -0.0185528 -0.1235
0 353 0.299783 -0.0692146
1 353 0.315919 -0.101492
0 354 -0.216595 -0.0662802
1 354 -0.189456 -0.109072
0 355 -0.122709 -0.0662802
1 355 -0.0977699 -0.106627
0 356 -0.118308 -0.0648131
1 356 -0.0948359 -0.105894
0 357 0.0518624 -0.0604116
1 357 0.0709332 -0.0992914
0 358 0.295382 -0.0486743
1 358 0.311518 -0.0794847
0 359 0.00345192 -0.0428057
1 359 0.0265131 -0.0667426
0 360 0.299783 -0.0428057
1 360 0.315919 -0.0736161
0 361 -0.121242 -0.0413385
1 361 -0.0977699 -0.0846198
0 217 -0.115374 -0.0384042
0 362 0.326188 -0.0354699
1 362 0.340858 -0.0692146
0 363 -0.124176 -0.0340027
1 363 -0.100704 -0.0780176
0 364 0.226433 -0.0296012
1 364 0.243304 -0.0601671
0 219 0.326188 -0.0281341
0 365 -0.100704 -0.0251997
1 365 -0.0801661 -0.0721489
0 366 -0.0200198 -0.0222654
1 366 0.00125147 -0.0552765
0 367 -0.0963029 -0.0178639
1 367 -0.0748849 -0.0577707
0 368 -0.0786991 -0.0178639
1 368 -0.0572811 -0.0612919
0 369 0.00785287 -0.0149296
1 369 0.0293686 -0.0491634
0 370 -0.0772321 -0.00172517
1 370 -0.0555207 -0.0401648
0 227 -0.0816331 0.00707781
0 228 0.310051 0.00854497
0 371 -0.0684302 0.0129465
1 371 -0.0464255 -0.0251997
0 229 0.25724 0.0129465
0 372 0.232301 0.0173479
1 372 0.246971 -0.0173749
0 232 0.255773 0.0334867
0 373 0.258707 0.036421
1 373 0.275088 0.0034099
0 374 0.285113 0.0510926
1 374 0.298316 0.0119683
0 375 0.266042 0.0554941
1 375 0.279245 0.0188151
0 376 0.277778 0.0569613
1 376 0.290981 0.0188151
0 377 0.268976 0.0672314
1 377 0.282179 0.0276181
0 378 0.274844 0.0745672
1 378 0.288047 0.0349539
0 379 0.239636 0.0833702
1 379 0.249905 0.0393553
0 380 0.0929379 0.0863045
1 380 0.102718 0.0241947
0 381 0.264575 0.0863045
1 381 0.276311 0.0437568
0 382 0.276311 0.0892388
1 382 0.288047 0.0481583
0 383 0.268976 0.0980418
1 383 0.280712 0.0540269
0 384 -0.0273547 0.108312
1 384 -0.0126849 0.0554941
0 385 -0.0346896 0.111246
1 385 -0.0200198 0.0584284
0 386 0.301249 0.117115
1 386 0.310051 0.0701657
0 387 -0.0493594 0.121516
1 387 -0.0342006 0.0682095
0 388 0.16482 0.124451
1 388 0.173622 0.0701657
0 389 -0.0552274 0.127385
1 389 -0.040313 0.0731
0 390 0.223499 0.127385
1 390 0.232301 0.0789687
0 391 0.229367 0.130319
1 391 0.238169 0.0804359
0 392 0.232301 0.130319
1 392 0.24257 0.081903
0 393 0.244037 0.130319
1 393 0.254306 0.0833702
0 394 0.323254 0.133254
1 394 0.330589 0.0833702
0 395 0.226433 0.134721
1 395 0.235235 0.0848373
0 396 0.25724 0.137655
1 396 0.266629 0.0901191
0 397 0.157485 0.139122
1 397 0.166287 0.0877717
0 398 0.233768 0.144991
1 398 0.24257 0.0965746
0 399 0.270443 0.144991
1 399 0.280712 0.100683
0 400 -0.0625623 0.147925
1 400 -0.0449585 0.100683
0 401 -0.0346896 0.15086
1 401 -0.0200198 0.0980418
0 402 -0.0640293 0.152327
1 402 -0.0467188 0.109486
0 265 -0.0302887 0.152327
0 403 0.298316 0.155261
1 403 0.304183 0.10391
0 404 -0.0610953 0.156728
1 404 -0.0431981 0.113007
0 405 0.0122538 0.159663
1 405 0.0254567 0.105378
0 406 0.261641 0.162597
1 406 0.27367 0.12181
0 407 0.0547963 0.166998
1 407 0.0665322 0.112713
0 408 0.0503954 0.168466
1 408 0.0621313 0.114181
0 409 0.222032 0.168466
1 409 0.231421 0.12181
0 410 -0.0640293 0.1714
1 410 -0.0464255 0.128852
0 281 0.0562633 0.172867
0 411 -0.0610953 0.175801
1 411 -0.0434915 0.131786
0 412 0.368731 0.175801
1 412 0.372887 0.123228
0 284 -0.0610953 0.180203
0 413 -0.0493594 0.184604
1 413 -0.0317557 0.140589
0 414 -0.0625623 0.186071
1 414 -0.0449585 0.142057
0 415 -0.0596283 0.190473
1 415 -0.0420245 0.147925
0 416 0.217631 0.190473
1 416 0.2279 0.143524
0 417 -0.0537604 0.19194
1 417 -0.0376235 0.146458
0 418 0.383401 0.193407
1 418 0.387801 0.139122
0 415 -0.0581613 0.194874
0 419 -0.0508264 0.197809
1 419 -0.0346896 0.152327
0 420 -0.0552274 0.199276
1 420 -0.0376235 0.153794
